id,date,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
Texas,2020-06-10,2500,1746.43,6.02,30,21.43,0.07
Tennessee,2020-06-10,514,479.29,7.02,6,7.14,0.1
South Dakota,2020-06-10,81,63.29,7.15,1,1.0,0.11
South Carolina,2020-06-10,531,444.0,8.62,7,8.14,0.16
Rhode Island,2020-06-10,65,76.71,7.24,4,10.0,0.94
Pennsylvania,2020-06-10,446,505.57,3.95,73,57.29,0.45
Oregon,2020-06-10,72,100.0,2.37,0,1.43,0.03
Oklahoma,2020-06-10,116,96.43,2.44,2,2.0,0.05
Ohio,2020-06-10,413,397.57,3.4,36,22.57,0.19
North Dakota,2020-06-10,40,37.43,4.91,1,1.0,0.13
North Carolina,2020-06-10,912,1041.71,9.93,27,17.86,0.17
New York,2020-06-10,664,860.14,4.42,67,65.43,0.34
New Mexico,2020-06-10,145,158.57,7.56,6,5.0,0.24
New Jersey,2020-06-10,550,468.29,5.27,74,71.0,0.8
New Hampshire,2020-06-10,46,54.71,4.02,7,5.14,0.38
Nevada,2020-06-10,170,180.86,5.87,4,2.86,0.09
Nebraska,2020-06-10,137,165.57,8.56,10,2.86,0.15
Montana,2020-06-10,7,5.14,0.48,0,0.14,0.01
Missouri,2020-06-10,266,234.57,3.82,7,8.57,0.14
Mississippi,2020-06-10,374,308.71,10.37,21,12.29,0.41
Minnesota,2020-06-10,366,431.29,7.65,39,24.29,0.43
Michigan,2020-06-10,187,309.67,3.1,12,21.5,0.22
Massachusetts,2020-06-10,267,366.29,5.31,46,43.14,0.63
Maryland,2020-06-10,571,642.43,10.63,33,29.0,0.48
Maine,2020-06-10,31,31.29,2.33,0,0.71,0.05
Louisiana,2020-06-10,418,414.14,8.91,11,14.0,0.3
Kentucky,2020-06-10,138,220.57,4.94,4,5.71,0.13
Kansas,2020-06-10,145,92.86,3.19,3,2.0,0.07
Iowa,2020-06-10,462,336.71,10.67,9,9.14,0.29
Indiana,2020-06-10,312,384.0,5.7,16,21.14,0.31
Illinois,2020-06-10,568,944.29,7.45,65,91.0,0.72
Idaho,2020-06-10,36,38.86,2.17,0,0.29,0.02
Hawaii,2020-06-10,3,4.29,0.3,0,0.0,0.0
Georgia,2020-06-10,696,679.14,6.4,42,28.57,0.27
Florida,2020-06-10,1371,1229.57,5.72,36,33.57,0.16
District of Columbia,2020-06-10,63,74.43,10.55,4,3.71,0.53
Delaware,2020-06-10,36,49.14,5.05,3,5.43,0.56
Connecticut,2020-06-10,168,179.43,5.03,23,18.71,0.52
Colorado,2020-06-10,151,205.43,3.57,20,11.29,0.2
California,2020-06-10,2894,2818.86,7.13,94,63.86,0.16
Arkansas,2020-06-10,288,328.71,10.89,4,3.29,0.11
Arizona,2020-06-10,1585,1105.14,15.18,26,16.71,0.23
Alaska,2020-06-10,22,18.0,2.46,0,0.14,0.02
Alabama,2020-06-10,567,448.29,9.14,15,13.0,0.27
Northern Mariana Islands,2020-06-11,0,0.57,1.06,0,0.0,0.0
Guam,2020-06-11,3,0.57,0.34,0,0.0,0.0
Puerto Rico,2020-06-11,23,120.57,3.56,1,0.57,0.02
Virgin Islands,2020-06-11,0,0.14,0.13,0,0.0,0.0
Wyoming,2020-06-11,29,12.57,2.17,0,0.14,0.02
Wisconsin,2020-06-11,320,283.17,4.86,12,7.83,0.13
West Virginia,2020-06-11,24,16.43,0.92,1,1.0,0.06
Washington,2020-06-11,232,310.43,4.08,15,6.86,0.09
Virginia,2020-06-11,470,684.43,8.02,6,10.71,0.13
Vermont,2020-06-11,15,12.0,1.92,0,0.0,0.0
Utah,2020-06-11,384,358.29,11.18,3,2.0,0.06
Texas,2020-06-11,2001,1777.43,6.13,26,21.29,0.07
Tennessee,2020-06-11,387,484.57,7.1,5,5.71,0.08
South Dakota,2020-06-11,61,59.71,6.75,4,1.29,0.15
South Carolina,2020-06-11,682,490.86,9.53,13,9.0,0.17
Rhode Island,2020-06-11,106,76.71,7.24,11,9.57,0.9
Pennsylvania,2020-06-11,534,502.29,3.92,44,46.43,0.36
Oregon,2020-06-11,153,111.0,2.63,2,1.71,0.04
Oklahoma,2020-06-11,146,102.71,2.6,2,1.86,0.05
Ohio,2020-06-11,429,388.86,3.33,33,21.57,0.18
North Dakota,2020-06-11,39,39.14,5.14,1,1.14,0.15
North Carolina,2020-06-11,1430,1065.57,10.16,18,17.29,0.16
New York,2020-06-11,724,813.14,4.18,55,60.0,0.31
New Mexico,2020-06-11,118,145.0,6.92,11,5.43,0.26
New Jersey,2020-06-11,470,469.43,5.29,66,67.57,0.76
New Hampshire,2020-06-11,31,47.57,3.5,7,5.0,0.37
Nevada,2020-06-11,248,192.29,6.24,11,4.43,0.14
Nebraska,2020-06-11,290,171.14,8.85,8,3.43,0.18
Montana,2020-06-11,2,3.71,0.35,0,0.14,0.01
Missouri,2020-06-11,262,234.0,3.81,12,9.57,0.16
Mississippi,2020-06-11,0,320.5,10.77,0,12.33,0.41
Minnesota,2020-06-11,447,437.57,7.76,13,22.0,0.39
Michigan,2020-06-11,250,313.83,3.14,27,21.83,0.22
Massachusetts,2020-06-11,511,372.0,5.4,38,41.57,0.6
Maryland,2020-06-11,709,619.0,10.24,31,29.57,0.49
Maine,2020-06-11,30,31.57,2.35,0,0.71,0.05
Louisiana,2020-06-11,442,416.0,8.95,19,14.86,0.32
Kentucky,2020-06-11,99,192.43,4.31,15,6.29,0.14
Kansas,2020-06-11,53,93.14,3.2,1,1.71,0.06
Iowa,2020-06-11,370,308.57,9.78,3,7.29,0.23
Indiana,2020-06-11,417,387.0,5.75,25,21.29,0.32
Illinois,2020-06-11,842,940.29,7.42,86,88.0,0.69
Idaho,2020-06-11,41,35.57,1.99,1,0.43,0.02
Hawaii,2020-06-11,7,5.14,0.36,0,0.0,0.0
Georgia,2020-06-11,867,686.29,6.46,45,31.57,0.3
Florida,2020-06-11,1698,1269.43,5.91,47,34.43,0.16
District of Columbia,2020-06-11,52,67.0,9.49,3,3.86,0.55
Delaware,2020-06-11,50,51.43,5.28,1,4.0,0.41
Connecticut,2020-06-11,114,174.57,4.9,26,19.86,0.56
Colorado,2020-06-11,148,183.71,3.19,10,10.14,0.18
California,2020-06-11,3570,2970.29,7.52,72,65.29,0.17
Arkansas,2020-06-11,448,341.57,11.32,6,2.86,0.09
Arizona,2020-06-11,1544,1243.86,17.09,30,18.57,0.26
Alaska,2020-06-11,24,17.71,2.42,0,0.14,0.02
Alabama,2020-06-11,856,539.0,10.99,11,14.57,0.3
Northern Mariana Islands,2020-06-12,0,0.57,1.06,0,0.0,0.0
Guam,2020-06-12,1,0.71,0.42,0,0.0,0.0
Puerto Rico,2020-06-12,184,130.86,3.86,2,0.71,0.02
Virgin Islands,2020-06-12,0,0.14,0.13,0,0.0,0.0
Wyoming,2020-06-12,18,13.43,2.32,0,0.14,0.02
Wisconsin,2020-06-12,322,276.17,4.74,7,7.83,0.13
West Virginia,2020-06-12,32,18.57,1.04,2,0.57,0.03
Washington,2020-06-12,404,290.0,3.81,9,6.71,0.09
Virginia,2020-06-12,564,668.43,7.83,14,11.57,0.14
Vermont,2020-06-12,9,13.14,2.11,0,0.0,0.0
Utah,2020-06-12,315,333.86,10.41,8,2.71,0.08
Texas,2020-06-12,2259,1815.43,6.26,23,20.57,0.07
Tennessee,2020-06-12,452,488.43,7.15,20,8.0,0.12
South Dakota,2020-06-12,77,66.43,7.51,1,1.29,0.15
South Carolina,2020-06-12,729,531.0,10.31,5,7.86,0.15
Rhode Island,2020-06-12,85,72.29,6.82,10,8.71,0.82
Pennsylvania,2020-06-12,634,524.29,4.1,42,39.57,0.31
Oregon,2020-06-12,136,114.71,2.72,3,1.86,0.04
Oklahoma,2020-06-12,222,120.57,3.05,2,2.0,0.05
Ohio,2020-06-12,420,380.86,3.26,18,21.86,0.19
North Dakota,2020-06-12,36,38.71,5.08,0,0.43,0.06
North Carolina,2020-06-12,1732,1150.0,10.96,14,18.14,0.17
New York,2020-06-12,821,781.57,4.02,80,63.57,0.33
New Mexico,2020-06-12,158,122.0,5.82,5,5.57,0.27
New Jersey,2020-06-12,348,404.0,4.55,46,62.86,0.71
New Hampshire,2020-06-12,42,42.57,3.13,7,5.29,0.39
Nevada,2020-06-12,240,199.71,6.48,2,3.71,0.12
Nebraska,2020-06-12,198,162.0,8.37,4,4.0,0.21
Montana,2020-06-12,10,4.86,0.45,0,0.0,0.0
Missouri,2020-06-12,187,228.0,3.71,11,9.71,0.16
Mississippi,2020-06-12,608,387.0,13.0,13,13.0,0.44
Minnesota,2020-06-12,479,405.0,7.18,25,20.86,0.37
Michigan,2020-06-12,254,305.29,3.06,9,20.0,0.2
Massachusetts,2020-06-12,392,357.43,5.19,46,43.29,0.63
Maryland,2020-06-12,439,550.71,9.11,25,28.29,0.47
Maine,2020-06-12,54,34.14,2.54,0,0.29,0.02
Louisiana,2020-06-12,523,429.71,9.24,9,12.0,0.26
Kentucky,2020-06-12,224,185.86,4.16,12,7.0,0.16
Kansas,2020-06-12,168,94.14,3.23,1,1.43,0.05
Iowa,2020-06-12,352,303.29,9.61,9,7.57,0.24
Indiana,2020-06-12,400,373.57,5.55,16,19.71,0.29
Illinois,2020-06-12,758,881.71,6.96,81,90.71,0.72
Idaho,2020-06-12,51,34.71,1.94,1,0.57,0.03
Hawaii,2020-06-12,14,5.86,0.41,0,0.0,0.0
Georgia,2020-06-12,869,703.0,6.62,47,34.43,0.32
Florida,2020-06-12,1902,1354.71,6.31,29,31.0,0.14
District of Columbia,2020-06-12,65,65.0,9.21,4,3.86,0.55
Delaware,2020-06-12,67,57.14,5.87,0,3.71,0.38
Connecticut,2020-06-12,228,175.57,4.92,13,17.29,0.48
Colorado,2020-06-12,175,172.29,2.99,12,10.14,0.18
California,2020-06-12,3576,2967.86,7.51,45,62.29,0.16
Arkansas,2020-06-12,731,413.71,13.71,5,3.43,0.11
Arizona,2020-06-12,1642,1256.86,17.27,27,20.14,0.28
Alaska,2020-06-12,22,17.57,2.4,1,0.29,0.04
Alabama,2020-06-12,865,617.57,12.6,14,13.29,0.27
Northern Mariana Islands,2020-06-13,0,0.57,1.06,0,0.0,0.0
Guam,2020-06-13,1,0.86,0.51,0,0.0,0.0
Puerto Rico,2020-06-13,154,110.71,3.27,0,0.57,0.02
Virgin Islands,2020-06-13,0,0.14,0.13,0,0.0,0.0
Wyoming,2020-06-13,23,15.86,2.74,0,0.14,0.02
Wisconsin,2020-06-13,293,279.33,4.8,2,6.17,0.11
West Virginia,2020-06-13,25,19.71,1.1,0,0.57,0.03
Washington,2020-06-13,344,307.57,4.04,9,7.57,0.1
Virginia,2020-06-13,658,638.86,7.48,7,11.57,0.14
Vermont,2020-06-13,6,11.29,1.81,0,0.0,0.0
Utah,2020-06-13,380,313.57,9.78,0,2.57,0.08
Texas,2020-06-13,2089,1863.29,6.43,24,21.29,0.07
Tennessee,2020-06-13,398,465.29,6.81,4,7.43,0.11
South Dakota,2020-06-13,91,66.57,7.53,1,1.43,0.16
South Carolina,2020-06-13,785,577.0,11.21,6,7.71,0.15
Rhode Island,2020-06-13,0,72.29,6.82,0,8.71,0.82
Pennsylvania,2020-06-13,410,497.29,3.88,35,39.71,0.31
Oregon,2020-06-13,155,124.43,2.95,1,1.71,0.04
Oklahoma,2020-06-13,225,144.71,3.66,0,1.71,0.04
Ohio,2020-06-13,424,391.0,3.34,46,26.29,0.22
North Dakota,2020-06-13,42,34.57,4.54,0,0.29,0.04
North Carolina,2020-06-13,1444,1157.43,11.04,7,16.43,0.16
New York,2020-06-13,912,757.14,3.89,54,63.14,0.32
New Mexico,2020-06-13,95,117.29,5.59,5,5.57,0.27
New Jersey,2020-06-13,441,387.43,4.36,100,69.0,0.78
New Hampshire,2020-06-13,48,40.0,2.94,3,5.0,0.37
Nevada,2020-06-13,288,214.0,6.95,1,3.71,0.12
Nebraska,2020-06-13,121,155.86,8.06,0,3.57,0.18
Montana,2020-06-13,15,6.86,0.64,0,0.0,0.0
Missouri,2020-06-13,216,238.29,3.88,6,9.57,0.16
Mississippi,2020-06-13,257,385.67,12.96,8,13.0,0.44
Minnesota,2020-06-13,377,384.43,6.82,9,19.0,0.34
Michigan,2020-06-13,143,261.14,2.61,23,17.57,0.18
Massachusetts,2020-06-13,336,323.29,4.69,38,41.0,0.59
Maryland,2020-06-13,673,548.0,9.06,26,26.57,0.44
Maine,2020-06-13,36,33.29,2.48,0,0.29,0.02
Louisiana,2020-06-13,1288,542.71,11.67,8,11.29,0.24
Kentucky,2020-06-13,253,178.0,3.98,2,6.71,0.15
Kansas,2020-06-13,43,96.86,3.32,1,1.43,0.05
Iowa,2020-06-13,337,323.57,10.26,1,7.0,0.22
Indiana,2020-06-13,421,372.43,5.53,17,17.29,0.26
Illinois,2020-06-13,628,838.0,6.61,22,84.71,0.67
Idaho,2020-06-13,45,37.14,2.08,0,0.57,0.03
Hawaii,2020-06-13,17,7.14,0.5,0,0.0,0.0
Georgia,2020-06-13,977,747.86,7.04,27,37.71,0.36
Florida,2020-06-13,2581,1542.0,7.18,48,33.86,0.16
District of Columbia,2020-06-13,55,62.86,8.91,5,4.0,0.57
Delaware,2020-06-13,56,54.86,5.63,5,4.14,0.43
Connecticut,2020-06-13,305,168.0,4.71,27,18.71,0.52
Colorado,2020-06-13,195,166.86,2.9,3,10.14,0.18
California,2020-06-13,3149,3041.0,7.7,73,61.86,0.16
Arkansas,2020-06-13,548,427.71,14.17,1,3.29,0.11
Arizona,2020-06-13,1606,1322.29,18.17,33,20.57,0.28
Alaska,2020-06-13,34,20.43,2.79,0,0.29,0.04
Alabama,2020-06-13,891,651.14,13.28,4,12.0,0.24
Northern Mariana Islands,2020-06-14,0,0.43,0.8,0,0.0,0.0
Guam,2020-06-14,0,0.86,0.51,0,0.0,0.0
Puerto Rico,2020-06-14,121,118.0,3.48,1,0.71,0.02
Virgin Islands,2020-06-14,1,0.29,0.27,0,0.0,0.0
Wyoming,2020-06-14,10,16.14,2.79,0,0.14,0.02
Wisconsin,2020-06-14,281,284.67,4.89,2,6.17,0.11
West Virginia,2020-06-14,16,20.86,1.16,0,0.57,0.03
Washington,2020-06-14,215,295.86,3.89,4,8.14,0.11
Virginia,2020-06-14,637,546.43,6.4,5,10.57,0.12
Vermont,2020-06-14,2,9.14,1.47,0,0.0,0.0
Utah,2020-06-14,252,318.43,9.93,0,2.57,0.08
Texas,2020-06-14,1422,1942.0,6.7,6,21.29,0.07
Tennessee,2020-06-14,558,480.43,7.03,2,7.57,0.11
South Dakota,2020-06-14,65,65.71,7.43,0,1.43,0.16
South Carolina,2020-06-14,841,644.29,12.51,1,7.71,0.15
Rhode Island,2020-06-14,0,72.29,6.82,0,8.71,0.82
Pennsylvania,2020-06-14,313,471.43,3.68,11,39.71,0.31
Oregon,2020-06-14,101,119.29,2.83,1,1.71,0.04
Oklahoma,2020-06-14,158,154.29,3.9,0,1.57,0.04
Ohio,2020-06-14,300,381.71,3.27,3,25.71,0.22
North Dakota,2020-06-14,22,31.29,4.11,0,0.29,0.04
North Carolina,2020-06-14,1288,1219.43,11.63,4,16.43,0.16
New York,2020-06-14,694,745.29,3.83,40,60.29,0.31
New Mexico,2020-06-14,102,111.86,5.33,4,5.57,0.27
New Jersey,2020-06-14,276,388.14,4.37,36,64.14,0.72
New Hampshire,2020-06-14,19,39.29,2.89,2,4.86,0.36
Nevada,2020-06-14,207,218.0,7.08,1,3.71,0.12
Nebraska,2020-06-14,101,157.29,8.13,0,3.57,0.18
Montana,2020-06-14,13,8.0,0.75,1,0.14,0.01
Missouri,2020-06-14,57,199.86,3.26,0,9.57,0.16
Mississippi,2020-06-14,168,374.33,12.58,2,12.33,0.41
Minnesota,2020-06-14,299,372.14,6.6,15,18.86,0.33
Michigan,2020-06-14,222,233.0,2.33,3,17.43,0.17
Massachusetts,2020-06-14,208,309.57,4.49,48,44.0,0.64
Maryland,2020-06-14,393,533.57,8.83,13,27.14,0.45
Maine,2020-06-14,36,31.86,2.37,0,0.14,0.01
Louisiana,2020-06-14,336,543.57,11.69,10,11.14,0.24
Kentucky,2020-06-14,47,179.86,4.03,0,6.57,0.15
Kansas,2020-06-14,52,99.71,3.42,0,1.43,0.05
Iowa,2020-06-14,167,309.29,9.8,1,6.57,0.21
Indiana,2020-06-14,366,367.57,5.46,9,17.0,0.25
Illinois,2020-06-14,602,807.0,6.37,21,81.86,0.65
Idaho,2020-06-14,14,37.14,2.08,1,0.71,0.04
Hawaii,2020-06-14,5,7.57,0.53,0,0.0,0.0
Georgia,2020-06-14,696,786.14,7.4,5,38.29,0.36
Florida,2020-06-14,2016,1661.43,7.74,6,33.0,0.15
District of Columbia,2020-06-14,58,62.14,8.81,4,3.71,0.53
Delaware,2020-06-14,35,46.0,4.72,3,3.43,0.35
Connecticut,2020-06-14,94,160.0,4.49,15,18.57,0.52
Colorado,2020-06-14,113,161.14,2.8,1,10.29,0.18
California,2020-06-14,2519,2993.71,7.58,30,62.29,0.16
Arkansas,2020-06-14,406,439.29,14.56,2,3.57,0.12
Arizona,2020-06-14,1180,1289.86,17.72,4,20.86,0.29
Alaska,2020-06-14,12,20.86,2.85,0,0.29,0.04
Alabama,2020-06-14,1014,730.71,14.9,0,11.57,0.24
Northern Mariana Islands,2020-06-15,0,0.29,0.53,0,0.0,0.0
Guam,2020-06-15,1,0.86,0.51,0,0.0,0.0
Puerto Rico,2020-06-15,79,120.57,3.56,0,0.71,0.02
Virgin Islands,2020-06-15,0,0.29,0.27,0,0.0,0.0
Wyoming,2020-06-15,19,17.0,2.94,0,0.14,0.02
Wisconsin,2020-06-15,223,285.67,4.91,1,6.0,0.1
West Virginia,2020-06-15,32,23.0,1.28,0,0.57,0.03
Washington,2020-06-15,442,283.43,3.72,3,7.86,0.1
Virginia,2020-06-15,380,519.29,6.08,6,10.71,0.13
Vermont,2020-06-15,3,7.86,1.26,0,0.0,0.0
Utah,2020-06-15,444,339.86,10.6,4,2.71,0.08
Texas,2020-06-15,2184,2057.14,7.09,23,23.14,0.08
Tennessee,2020-06-15,771,532.57,7.8,10,8.57,0.13
South Dakota,2020-06-15,30,65.29,7.38,0,1.43,0.16
South Carolina,2020-06-15,585,654.43,12.71,2,6.43,0.12
Rhode Island,2020-06-15,146,64.43,6.08,18,7.43,0.7
Pennsylvania,2020-06-15,386,465.0,3.63,32,42.86,0.33
Oregon,2020-06-15,187,129.14,3.06,4,2.29,0.05
Oklahoma,2020-06-15,186,173.0,4.37,0,1.57,0.04
Ohio,2020-06-15,428,391.29,3.35,16,24.14,0.21
North Dakota,2020-06-15,21,31.57,4.14,0,0.29,0.04
North Carolina,2020-06-15,1058,1239.43,11.82,17,16.43,0.16
New York,2020-06-15,623,732.57,3.77,40,58.0,0.3
New Mexico,2020-06-15,122,111.86,5.33,5,5.71,0.27
New Jersey,2020-06-15,222,372.29,4.19,51,66.0,0.74
New Hampshire,2020-06-15,27,38.0,2.79,0,4.86,0.36
Nevada,2020-06-15,117,214.43,6.96,2,3.43,0.11
Nebraska,2020-06-15,125,158.29,8.18,5,4.29,0.22
Montana,2020-06-15,8,8.71,0.82,0,0.14,0.01
Missouri,2020-06-15,328,221.86,3.61,5,9.0,0.15
Mississippi,2020-06-15,283,338.5,11.37,4,9.67,0.32
Minnesota,2020-06-15,222,355.57,6.3,6,18.14,0.32
Michigan,2020-06-15,56,198.71,1.99,5,15.57,0.16
Massachusetts,2020-06-15,87,294.86,4.28,22,41.86,0.61
Maryland,2020-06-15,325,518.43,8.58,8,24.43,0.4
Maine,2020-06-15,17,31.71,2.36,1,0.29,0.02
Louisiana,2020-06-15,552,588.71,12.66,4,10.57,0.23
Kentucky,2020-06-15,211,166.0,3.72,0,6.67,0.15
Kansas,2020-06-15,269,113.14,3.88,2,1.29,0.04
Iowa,2020-06-15,151,285.57,9.05,9,5.43,0.17
Indiana,2020-06-15,521,409.86,6.09,11,16.71,0.25
Illinois,2020-06-15,528,672.0,5.3,31,57.29,0.45
Idaho,2020-06-15,59,39.29,2.2,1,0.86,0.05
Hawaii,2020-06-15,8,8.57,0.61,0,0.0,0.0
Georgia,2020-06-15,631,787.14,7.41,41,40.14,0.38
Florida,2020-06-15,1758,1774.57,8.26,7,32.29,0.15
District of Columbia,2020-06-15,32,58.57,8.3,0,3.43,0.49
Delaware,2020-06-15,76,52.57,5.4,1,3.57,0.37
Connecticut,2020-06-15,147,163.29,4.58,3,17.14,0.48
Colorado,2020-06-15,169,159.29,2.77,6,8.86,0.15
California,2020-06-15,2709,3053.57,7.73,31,63.0,0.16
Arkansas,2020-06-15,416,453.86,15.04,3,3.86,0.13
Arizona,2020-06-15,1052,1320.57,18.14,10,21.71,0.3
Alaska,2020-06-15,4,18.71,2.56,0,0.29,0.04
Alabama,2020-06-15,657,763.86,15.58,1,8.0,0.16
Northern Mariana Islands,2020-06-16,0,0.0,0.0,0,0.0,0.0
Guam,2020-06-16,0,0.86,0.51,0,0.0,0.0
Puerto Rico,2020-06-16,61,109.43,3.23,0,0.71,0.02
Virgin Islands,2020-06-16,0,0.14,0.13,0,0.0,0.0
Wyoming,2020-06-16,10,17.0,2.94,0,0.14,0.02
Wisconsin,2020-06-16,299,289.67,4.98,7,5.17,0.09
West Virginia,2020-06-16,19,23.14,1.29,0,0.57,0.03
Washington,2020-06-16,372,307.57,4.04,11,7.57,0.1
Virginia,2020-06-16,445,513.29,6.01,18,10.57,0.12
Vermont,2020-06-16,0,6.57,1.05,0,0.0,0.0
Utah,2020-06-16,320,348.29,10.86,2,2.57,0.08
Texas,2020-06-16,4247,2386.0,8.23,39,24.43,0.08
Tennessee,2020-06-16,678,536.86,7.86,10,8.14,0.12
South Dakota,2020-06-16,38,63.29,7.15,2,1.29,0.15
South Carolina,2020-06-16,614,681.0,13.23,5,5.57,0.11
Rhode Island,2020-06-16,71,67.57,6.38,14,8.14,0.77
Pennsylvania,2020-06-16,390,444.71,3.47,30,38.14,0.3
Oregon,2020-06-16,280,154.86,3.67,2,1.86,0.04
Oklahoma,2020-06-16,228,183.0,4.62,4,1.43,0.04
Ohio,2020-06-16,434,406.86,3.48,24,25.14,0.22
North Dakota,2020-06-16,23,31.86,4.18,0,0.29,0.04
North Carolina,2020-06-16,848,1244.57,11.87,29,16.57,0.16
New York,2020-06-16,630,724.0,3.72,38,53.43,0.27
New Mexico,2020-06-16,88,118.29,5.64,7,6.14,0.29
New Jersey,2020-06-16,323,375.71,4.23,51,60.57,0.68
New Hampshire,2020-06-16,19,33.14,2.44,6,4.57,0.34
Nevada,2020-06-16,357,232.43,7.55,1,3.14,0.1
Nebraska,2020-06-16,171,163.29,8.44,10,5.29,0.27
Montana,2020-06-16,5,8.57,0.8,0,0.14,0.01
Missouri,2020-06-16,218,219.14,3.57,8,7.0,0.11
Mississippi,2020-06-16,353,340.5,11.44,20,11.33,0.38
Minnesota,2020-06-16,189,339.86,6.03,9,16.57,0.29
Michigan,2020-06-16,164,182.29,1.83,14,13.29,0.13
Massachusetts,2020-06-16,195,285.14,4.14,18,36.57,0.53
Maryland,2020-06-16,351,494.43,8.18,35,24.43,0.4
Maine,2020-06-16,9,30.43,2.26,0,0.14,0.01
Louisiana,2020-06-16,534,584.71,12.58,24,12.14,0.26
Kentucky,2020-06-16,36,144.0,3.22,6,6.5,0.15
Kansas,2020-06-16,53,111.86,3.84,0,1.14,0.04
Iowa,2020-06-16,153,284.57,9.02,9,5.86,0.19
Indiana,2020-06-16,358,399.29,5.93,14,15.43,0.23
Illinois,2020-06-16,619,649.29,5.12,65,53.0,0.42
Idaho,2020-06-16,71,45.29,2.53,0,0.57,0.03
Hawaii,2020-06-16,4,8.29,0.59,0,0.0,0.0
Georgia,2020-06-16,797,790.43,7.44,35,34.57,0.33
Florida,2020-06-16,2783,2015.57,9.38,55,32.57,0.15
District of Columbia,2020-06-16,19,49.14,6.96,5,3.57,0.51
Delaware,2020-06-16,63,54.71,5.62,1,2.0,0.21
Connecticut,2020-06-16,114,167.14,4.69,6,16.14,0.45
Colorado,2020-06-16,143,156.29,2.71,12,9.14,0.16
California,2020-06-16,3469,3126.57,7.91,82,61.0,0.15
Arkansas,2020-06-16,274,444.43,14.73,6,3.86,0.13
Arizona,2020-06-16,2293,1557.43,21.4,24,22.0,0.3
Alaska,2020-06-16,13,18.71,2.56,0,0.14,0.02
Alabama,2020-06-16,640,784.29,16.0,11,8.0,0.16
Northern Mariana Islands,2020-06-17,0,0.0,0.0,0,0.0,0.0
Guam,2020-06-17,2,1.14,0.68,0,0.0,0.0
Puerto Rico,2020-06-17,52,96.29,2.84,0,0.57,0.02
Virgin Islands,2020-06-17,0,0.14,0.13,0,0.0,0.0
Wyoming,2020-06-17,25,19.14,3.31,0,0.0,0.0
Wisconsin,2020-06-17,338,296.57,5.09,9,5.71,0.1
West Virginia,2020-06-17,35,26.14,1.46,0,0.43,0.02
Washington,2020-06-17,321,332.86,4.37,0,8.5,0.11
Virginia,2020-06-17,444,514.0,6.02,13,9.86,0.12
Vermont,2020-06-17,0,5.0,0.8,0,0.0,0.0
Utah,2020-06-17,387,354.57,11.06,4,3.0,0.09
Texas,2020-06-17,3493,2527.86,8.72,42,26.14,0.09
Tennessee,2020-06-17,489,533.29,7.81,6,8.14,0.12
South Dakota,2020-06-17,84,63.71,7.2,1,1.29,0.15
South Carolina,2020-06-17,561,685.29,13.31,10,6.0,0.12
Rhode Island,2020-06-17,49,65.29,6.16,11,9.14,0.86
Pennsylvania,2020-06-17,310,425.29,3.32,39,33.29,0.26
Oregon,2020-06-17,124,162.29,3.85,1,2.0,0.05
Oklahoma,2020-06-17,258,203.29,5.14,1,1.29,0.03
Ohio,2020-06-17,412,406.71,3.48,14,22.0,0.19
North Dakota,2020-06-17,43,32.29,4.24,1,0.29,0.04
North Carolina,2020-06-17,1037,1262.43,12.04,13,14.57,0.14
New York,2020-06-17,561,709.29,3.65,39,49.43,0.25
New Mexico,2020-06-17,132,116.43,5.55,5,6.0,0.29
New Jersey,2020-06-17,277,336.71,3.79,42,56.0,0.63
New Hampshire,2020-06-17,72,36.86,2.71,4,4.14,0.3
Nevada,2020-06-17,179,233.71,7.59,6,3.43,0.11
Nebraska,2020-06-17,195,171.57,8.87,3,4.29,0.22
Montana,2020-06-17,16,9.86,0.92,1,0.29,0.03
Missouri,2020-06-17,221,212.71,3.47,21,9.0,0.15
Mississippi,2020-06-17,489,359.67,12.08,23,11.67,0.39
Minnesota,2020-06-17,415,346.86,6.15,13,12.86,0.23
Michigan,2020-06-17,228,188.14,1.88,2,11.86,0.12
Massachusetts,2020-06-17,266,285.0,4.13,69,39.86,0.58
Maryland,2020-06-17,561,493.0,8.15,14,21.71,0.36
Maine,2020-06-17,17,28.43,2.11,1,0.29,0.02
Louisiana,2020-06-17,928,657.57,14.14,20,13.43,0.29
Kentucky,2020-06-17,291,165.86,3.71,6,6.83,0.15
Kansas,2020-06-17,232,124.29,4.27,2,1.0,0.03
Iowa,2020-06-17,353,269.0,8.53,7,5.57,0.18
Indiana,2020-06-17,256,391.29,5.81,28,17.14,0.25
Illinois,2020-06-17,550,646.71,5.1,79,55.0,0.43
Idaho,2020-06-17,91,53.14,2.97,0,0.57,0.03
Hawaii,2020-06-17,4,8.43,0.6,0,0.0,0.0
Georgia,2020-06-17,915,821.71,7.74,44,34.86,0.33
Florida,2020-06-17,2610,2192.57,10.21,25,31.0,0.14
District of Columbia,2020-06-17,29,44.29,6.27,3,3.43,0.49
Delaware,2020-06-17,41,55.43,5.69,2,1.86,0.19
Connecticut,2020-06-17,80,154.57,4.34,9,14.14,0.4
Colorado,2020-06-17,231,167.71,2.91,14,8.29,0.14
California,2020-06-17,4250,3320.29,8.4,81,59.14,0.15
Arkansas,2020-06-17,415,462.57,15.33,9,4.57,0.15
